style;size;path;array
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_202.jpg;0000110000101111111000011101110100000000000111001110000000001000110111011000010010100010110110100100101001010110101101000010101010100001000000000100101010101010101000000000010000010110101010101101010101101010100101001010110001011010100101001010010100101100011010110101101010010010101001000010101001010100101010010101000010101010111101000000000000000000000000000000000000010100000010101010100001001010100101001011010010110100100100000010000011001000110010010010100101001001111010011100000101101001111010011111100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_216.jpg;1111110100100100000000000100011011100000010010011111111101111100010000001100100101101001001010000110001010001100111001001110101111101011010111010001010100000001000000000001111010111010100101010101011010101101000001101011010101101011010101101001000110100101001011010110101001011010100100011010100101010111101011010101011110101010100101010100000001000101010100000100000100010101011110111111000101001011000100111001011111011011011011011001101100000011100111011111100101111101110111110011110100110101100011111101111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_148.jpg;1100011100000000000000111111110111011101111001000101011111010100101110100010011001001000001001011111010111110101011010100101000010101110101011010101010100000000000000000100000000111110111110010101001011101101010100111011000111101011000110101101001010110101101001000110101100011011110100011010100100000111101011010000011010101010110101000000010100001011101111111010110000101001100000011111100101010001010111011110110110010110110010000011001011101111001110001110101110111101000010011001110111010011110101011111111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_2.jpg;1111001110010111111001010101011100101001111110010011110101111011000000010011001001100100100100101001001010010110111000010100101110101001010101010000000000000001000000000101001111101110101011000000011010101100000011101011010000101010010100101011000010100100001000000010110001101011100101111110100101011011101100010101101111111101010100010001001111010001011010110101101111010000000001101010001001001100101001000000110000101100101100111110110111011101111111110010001000000000000000100101001110101100111010101100000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_189.jpg;1101111100101001010110110011000111111101111111010001110011110000100010001000001001100100100101101001001011010100101001000100101010101001011101010001010101010101010000000100010101111010101011110000000011101010100001101010110001111010110001101011000110101100011011100100101010010100101011000011101011010001011110111101000101011011100010111111010101010001111110101010101010000000010000001110100101001110111100001000111001101000101001011101100110011000110101110001110000000000011110001001101010001010111111100000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_28.jpg;0000001000011010010010010001100101011111100011011110000111000111011001100110010010010011010010010110100101101010010101101110110101010100111111111010101010101011111010111111101100000001000100111111101100010100111110010101001111000101001010010100111001010011100100011101010101111001010011100001010011110001010110101111010100010110101111011001010101010101010100010000010001000001111111111101000010101001010010100100101001101101101101110110110111011101111001010011111100000000000000100111110010000000110100001010001
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_14.jpg;1111010100000010101000000101000110111111111110011011111101101001000000000000001000010111100101111101011011010101101011010101101011101011010101010100000100000100000000000001000001101010101011100001010110101010100101010010110001010011100101001010010110101000010011100101101100010100111101011110101010010000101011100101000001101010111010100001000000111110000000000000001010110001111010001011100101010011110101011111010011010100100000000010011001000110001000000000001101111101111111011100110010000000010100010101110
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_176.jpg;1110000000001000000000101011001001111111111000010011000101001110011101100110110010011010011011000010100001101010010101101010110000000001101011111111111011101011111101010001010100100001001011001010010010011010001001010101111011110101001010000101101010010010101101001110110100111011010001101011010101011010110100000101101101010101000010110101001110101011010100000000000101111011110110111000010010001110110000101011010010100100100100101110010001010101111001001000110110111101111110010111001001101010111101100011100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_200.jpg;0010000000000110000010100110100010011101011101110101100010100101010000000011110101011001011001010100010000101100010011101001010101111111111110111110101010101010111010101010101011000101010101011011101101010101001010100001011010110100001000000000111011110111100101101011000110101101010001101101010010101100000000101110110000010001001010111010101101010001000101000000000000000001011001011011101111010111111101010010100100100110110100111001000110011000000011000111101000111100001000100000010001001011010111111111011
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_214.jpg;1111010111101011101111111111110101100101111100010111110111011111101000100010001001101100101101101101011111100001001011100001010110101110101101010101010100010101010000010001011010111010101101000000011010101001010101101010010101001010110101101010010110101100011011100100101000010110111001000010111001010000101011101101000001010111111010111101000100000001010000000000000101011011101010100101010010100001011011110101101101101101001001111101110111011110111000011101110010000000101110100000000010011100110010000010000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_215.jpg;0011000010001010101101111110010101000011111001011001100100111000100000000000101000100100100000111101110111010111101001000111100100110001101011010000010000000100000100000000010001010000101011101100010101101011110101101110110100101111011111110001000011100101101010000010100101011011010100011010110100011010001001001001111101011011010100000101000000011111111010101010111010010000101010111101011111101001101111010001001010001001011111011010101010100010010110000010111000111100001010011101101011001110000111010110000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_201.jpg;0000011001111011010110110010100111111000100111000001111010010001101010011000100100100100100100110101001111010011101001010010101110110101010101010000000101101011010100010001010100010110101010111101000101101010100101010010101001010010111101011010100101101011010010110101001110010101101010010101101111010001111011010100001111101110010000010101010100101010100000101110100001000001101110111110000101000010101001001010000101110101110110111111011101100111000000000100100000111000100011000111100111100000001000100101110
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_229.jpg;1111100001100010100101100110101001111010101000110000101101110101001000110011011101001001001001001011010011110101101010000101001110111011110100010101010100010001000100010001000110101010101011010001000010101010000101101010010101001011110100101011000010101101011010010100101100010010101000000010101000000110101011010001010100101011111110000000000001000001010101010101010101000010101010110101010111101011000010101001101110010010010010010011001001100011001110011101000100000001011110010100111111111101100010111000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_163.jpg;1111000000101000010000001010011000001101110010011011110111011111111101110110000010001010011011000110110000101000000110101010010001010101010101111111101010101111111111111010101101000001010100111010111101010101001010110101011010100100001010100001101011010110100101101011010110101111000110111110000100101010100101010010101011000001000100101010101010101010101111111110101010101010110101000000101010010100101011000010110000100101101100110100010111000100000011100001100000011000111100000010001000110111011111011011001
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_177.jpg;0010000001110001011110110001100000100000111000001000000100111001010011001101000110111111110110100100100001001000010101011110101001010000011110101010101010101010111010111111111110100001000101011010101000010101101010110101001110110101001010110101101111010010100101001010010100101001010111101001010100101010100101000110101011110001010001010100101010111111101011111110101111110101010000000010101010010000101011010110111001101101101001001000101011111111110111000110000011111001111110010011100010010101001101111111111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_1.jpg;0110000111110010101001001101010000100000101111111110001011001011011101110111011111001000001011011010000110110101011100001110000111101010110110000100000001010001000000010101001010111011110000010101011011001101001011100100101111101100000101010111011100110001100001001110010100111101111001111101010010101100000101101110101101000101011011101011111110100000000001000010110110101010101011010001001110101101111100010000000110110100100110100110110011011111011000100000010101000111011000111000010011001011111111011111111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_15.jpg;1100001000001000010010011101100101111101100010111101010111000110110011001110110010010010010110100100101101011010110101001010111001000001000100101010101010111111111110101011111010101000010000001010101011010101111011110101011010100100011010100101101011010110101101011010010101101101010110101101010010101011010101011110101111010101010100010010111111111010101010101110111001100001010100111011110101010011111101010110001001001000001001001100110010011101110111111011100101111111011001101001100010000000001010000001111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_29.jpg;0000010101100111111101000100000010100001110110010110101011111110011111111110001001001000001001001111010111100101001011100100001010101000010101010101000010000000000000000000000000111011101010010101011011101000000001101011010101000111101101010010100100101000000011000100101010010010101001000011101101010100111010000000000011001011010110101010100000000000000001010101000000010000011010101111110101010101111010010100101001001000011010001010001001000100010111011001011000000000001001001111111000000110011100000101000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_188.jpg;1000000000000110010100100001000011011001110100000011110101010010100110011010101100100100100101101101011011010100101011000001001010101011010101010001000101010001000000000000010100110100111011111000010101001011100001010010111000010010111001010010100101001010010110101101001010100101001010010101011010110100011010101011010000000010101011101101000101010000000000010101010001000000101111101100110100001010010000101001100011011010010010100010010111010111011100011111101110000000010001110101001101111011111000011101111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_11.jpg;0000110111010101100000000100100011111000001010000000011000011010100111001000101000110100110100100101101001010010101010000100101011111110000100000100000000000000000100010001010100010111101011111101010101101011110100011010110101011010110100011010010011101100001000010000110011000110101001000110100101010010101010100101000110101010111100010101010100000001010100010001000101000001010110101111000101100000111001000110010001101100101001001010110001000110111101011001100111111101111010010111110010000000001000111011111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_198.jpg;1100000011110110101010000000100000000000000111111101011110110010100010001000100000100100100100100101101101010110111101010110101011110001010100010101000010101010000101000000000001010111111010111101010101011011101100010010101101011010100101001110100001001110011010110000101010100101001110110101101110100110101010010010001010101000010000000010101011111010111010101111111010101000000001000111101111010101101001011110100100100100100000010011011000000000001010000110000011110001110111011101100110011110101011101000100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_39.jpg;0001111100001000010000000000001010000111011101001001100001101010000000000110011011001001001001001010010010101100001010101101010001111110101011100100000000000000010000101110101010101111010101000100101010110101001010101101010010101101010010100101001010010100101101001010110101101010010100101010010001101110100101001010111000000101010010101010111110010000000000000000001011101010101010000101101010000101111101010011010001001000001001010100011101110110011000110010110100001101011111101000110010000000011100000001110
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_173.jpg;0010001001111111010110010001100111111101011100000011110101110011101110101010001001101101001001101101001111110011100101011110101011000000010100000101011010111011101100010101111101110110101100111001001001101000000101111011010101101111010100101001010011100101101000000010110101001011000100011011000101001011111000010111101111110101000101010100100000111011111110101010101111111110100000010100101010000100101010010010100000100100100010100011011101100011001010001010101011011001001111010111101110110101001110000010100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_167.jpg;1100001010010000100010100000011101111100000000100011110000101100010101011101000000100110110111110101101100001000010011111010100000000000111010011011111110111011101001000010101010101010000000000010101011000100011010110001001010000000101011000110110101011000111011010010100001001010010100011010000010101001010110110011010011101010000100000101000010101010101010101110111101010101000100101010110001000000000001001011010010010111110110000000000001000000111110011101100100001000000000101011110000101011011111110001100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_205.jpg;0111101100001111000000101100000111111101110111111101111110111101010101010110110010010110100110000110101001101010000101001011110001000000010000101010101010101110111010101010100001010101010110111110110100010101101011110101001111100101001010100100101000011010110101101101010010100001010110101001010110101010000101001010101110010001000001001010101010111111111111111111101111111011101001000001001100000110101100001010010010110110110110010010001101100010001010000110001010111100000010011000010111101111111010111011111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_211.jpg;0110110110011100101000001000001000111111111001011011100000101100000111011101101110110011011101011001011010100000101010010001011010111110000001000000000000000000010100000100000011101110101111000001010011101010000001101011010001101011010111111011010010101100001010010010100101010111100100001110000101001110101100010000000000011010101011101100010100000000010000001110100001010111010110101100010010001010100100011001000010000011010110110001001000101000100001101001100111111111110000001011100010010100001000001010100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_239.jpg;0111110100000110110110000000001001100101110101110100000010111010011010101001001111101000101111000010111001110011101101000110101001101001111010111101101010111111111010101110101011101111100101010101001101101111100100010010101100011011111100000010100001001010010110110001001010010100111010000101001010110100000010101001000001010010111010101110111110101010100000000110111011101010101111000000011010101000011010100100101001001001001001001100110011001100110001000000110000011100011110000000000010101000000010000000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_238.jpg;0001111100111101000100101110000000000110100000000000100000001000110010001000101000100100101101101001001111010101111010010101001011101101000000010101000000000110101100010001010001001000111000000000000010000100010110001000001010011000101000011110110101001010000010100001101111110101001111011110010101101010100100000010101010000101000000010100101010101010111010101100001011101010010000000110111010000100011010110110101101011101100100110110100111000100001010001110101010001100010010001100100011101010110001111000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_4.jpg;0111000110001111110101100110000111011111110111001000110000100001000000010001001001001000000101101101111111010101101101000000101001101001010000000000000001010000110000000100010110110110101011011001010111101011100100011010110101011010110100101001000011100101011011000010101101011110100101001110100001000011101001010100001111101011011011000101000011100000010000010101000101010101010010111010100101011010110101011011011010010111110110001001000000100001000111010111100101110001110111110010000101111111111111100000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_166.jpg;1111100110001101010000100110000100000001110111110101011110010001111011101010110001101000001001011101010111010101101011010101101110110100000000000100000100010100000000010101000010101010101011010001010101101011110100011010101001010010101000001110110000101010010010010100101011010101101010010100101011010101011011101101000101011110101010101001000000000000010100000000010111101111101000100101001010101101011010000110100101101101100100100000001001101110110000001100011010000000010001001110010101011100001010011111101
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_38.jpg;0111001111111011111011011100100111001001011100111110100010101101010011001100110010110110010010011111101101011111110101011110101111010101010011111110101110101010101010101010100000000000010110101010110100000111101011010101101011010110101001000010100001001010010110101101011010100001011010100101011010101100010110101010100001010101111010101011110010100101010100010001010111011111111110111101010101111011110001101101011011001000011001001100100000001000101001110001110111100001111000010111000000100101111111011011100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_10.jpg;0001111111001000010101101110100011010001101010001000000000011001110111011101010101001001001011010111010001100000001010010101000110111111100101000000000101010001010101010101010110111110111010010101011011101100010100101010100001001010100100001010010100101001001010110100101011010010101001000000111010010000011010110101010101111011101111010001000101000001000000000001000100010001111010111001000001101011010110111101001111011011011011011101101110111001000011100010000010000111111000000001000000101110001111010001101
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_12.jpg;0111000010010111100001100100100110110001100011110110100000010011110100010111101110000011011011011111010010100001101010101001010111111111110100110100000100000101010000001000001101111011111110010101000010101100010001101010000000101111010100111011010110100001001010000100101001010010111001011110101100010001111010100001010100101011100100000000000001010101010001010001010001000010001011111000000100110001010010010111111110101101001010110111100101011101000001110000001111000011100001111100111100000011100111111011010
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_164.jpg;0001111100011101000110110111000101111101011111110001111101110001101010001001100100100101100101111101011111010011101001010001101110101101000101010000010111101000000000000100010001010110101010111100000101101110100000010010101100010011101101011010110101101001010010110101001111010101101010010101101010100000010010101010010100010010111101011010111111101111101111111010110101010101001010110101000111101101001110001000100010000010010010100101000110110011001110011110000101111000001000000110101100101111111100000000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_170.jpg;1111010000000010101111010101110111001101111111010111100101101111001100110011011101001001101101011001010111110101101011010101000110101010100000000101000000000000010000010101000010101110101010010101010011101011010100001010100101001010100100001010010010101001001011010100101101010010101001000010101001010100101010100001010000101010111011010101010100010101010101010101010101010001101110111001010100101011010111111101001101011011001001001100100010011001110111110111100100111111110000011111111101101010000111111100100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_158.jpg;1110001001010100010000101010000000101000100001110110001010011100111001101110110110001000011010000010110001101000000101101010010100000010101011111010101111110101011111101011111111111011100100010000001011101101010010101010010101101011010100101011010010100101101011000110101001010010101101001010101101010110101010010001010110101010101101010101000101000000000000000000010100000100001110111011010101101011010101111101011111010011010011001000001100110001100111011111100110001010111001111111001111100101111001111100011
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_6.jpg;1100000000000010111011001000110000001100111101010011100111100111001100010011011101011001100101111001001010110000101010010000001110101100010101010100000001010101000000010101010101101110111011000101010110111010110101010110101001010010101101000110100101001010010110101001011010110101111011110101011011100101000010101110100001000000111010101011001111010101010101010111111111111010111100000001111011110101111010010010100000100100100100100110111011101110011000101100010000000000100001100000100010100001001000110111011
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_212.jpg;0000001000000010111010001001010001100000111111011011110101111011000100010011001011101100100000001001001010100100011011010100101111111011010101010000010101000001010101000001010000111010101110010000010111101111000101101011110101101011110101111011000110101101011010110001101011000100101000000100101010010100111010100000010101001010101111111111100101010001010101010000000100000101001010111010000101101111010100111011010010010010010111011001000000000001001010101010000010001001111111111111000100111100000000110101111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_206.jpg;0111111000001000010010000011100001100000110011000111100011010010001110100010011011000001001101000010010000101011010100101101010000100000111011100010111111111010000000101010101011000101010100001010110101010101101010110001001110100000101011010101101100010011110101001011010111100001001010110101011110100001010110101111101101000001010100000000010101010011101010000000100101000001010110111010100101001010010101111011010010100111110100011011101101010010000100111111100101110101111000000111100001101000111000001110010
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_207.jpg;1001100011110001000101010100001110000000011101110010111000111001110111001101100100110110110110100101101101010011100101010110101110010001010100010011111010101010111110000000000001010101101010101010000101001010101100010110101101010110111101011010110101101011010110111101011111110101001011010101001010100000000011101100000101011011111110111101010101010101010100010100000001000000100100101100000000101010110001111101011111010101110101011010101000100010101000000000010101111101111111110000101010000000100111110100000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_213.jpg;1111110111110111101001001101011100000000001000001010001100011100110001001100110010010010010010100110110101001010010101011010100001010001011110111010111110100000111010101010111010100101010010001010100001010000101010100100111010010100111000010000101001010010100100101011010110101001001010011001000010101000010100111111100001010001001010101010101011100000000000001110111110111110101000000101101010110101001010010110100101101101101101100100100010011000110001000001110000111101110000010111000100111100101000101111110
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_7.jpg;0000010010001011110110111011110000001000000011111101110111100010001010011111001101101100101001001011010110110000101011000000010011101011110100000000000001000000010100010001000010111010111111000100000010101001010100111010000101101001010101101101011110100000101011000010100001011110100000011110100101000011110100010010010000001000001010000000000101010001010110000110101000000101010100000000000010101001010101111001000110000010101000111101000010000000100011011101111101101000011000000011111110010110001111001000100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_159.jpg;1111110101100000000000100110000001001000101000001000110000101000100010001000100110110111110100111101001111010101101011000001001010101010011000000000000100000000010000000000101010101010000000000110100011100001010010111000010100101001010110111001010010110100111011010010101001001010100101001010100001011010101000010000000011101010010001010100010000000001010010111101000000010100101010101011010000101010010100111001001011011010011011001001100000001000100011001011100010001100111000010110001001101011110110011101000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_171.jpg;1111110111010101111100001000011110010000111101011000010000101000110011001001100000100110110100101101101111010110101001010100101011101101010100010100000000000000000000010101000000101110101011100001000011101010010100001010110000011010110101101011010111101100011010010000101101010110101101011110101101010110101011010101010010101010100101000000010101000000000101000000000001010000010010101010000011101010000110101101111011001000001011001000101010001000100011000111000000011000000000100000000000001000110010000000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_165.jpg;1111111100001010100111010110011101100010011011111100000110001100011101100110010011011010011011000010110001101000000010101011000001010010111010101010101111111010101010101010111000000001010101101111101100010101101010110101001010100100001010000100101001010010100101001110010000101001010100101011010000101010000100000010111011010100000000000110101010101010111010101010101011101001010101001010101111100010110010100110101011110101100000100100000000000001001010010110111100110011011100010101001111111010100011001000111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_13.jpg;0000000101011001010110110010100001011101011011000001010001110010100110001000101001101101101101111111011111110001101011100000011010101011100101010001010000000100010000010101101010111010100100000101001011101100010000101010000000101010010100101011010111100100101001010100101001010011101001000011000101111010111100110101011110111001010101010001000111101000111110101010111010111010101000010001001011111001010001110101011110001000001000011101100111011001011110101110010101110011001000100010100010100100111010111001000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_183.jpg;0011111100111101010010100010000011011001010101001010111000001000110001000101100010110010010010100110100101001010010100101010110001000100101010101010101011111011111111111011111111010101000100111110101001010101011010111101010110101101010010100101011011010110101101001010110101101011000101101011100100101010110000000010101010100101000101010011111111111111111110111111111110100101010110101010010100001010110100101001011010010010011011001010101000101001001111110111000111110001111111111101111010011110100000000110100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_22.jpg;1110000001000000100010010001010010000000000111000011011001111010100110011000101001100100100101101001001110010110101000000010101010100000000100000101001011101010111111010001010001000100001010101010010000101010101001010110101101010111111001010110101100011010110100101010010010101101010011100101011010111101000100111111101001000000010010101010111000101110101110111011111110111111000101001110101000010000101001000010000000100101100100101010000000000010001111001010010000100001111101100110110010001000011110011000101
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_36.jpg;1101111111111101000000100001000000100000100001001011100101011110011001110110110011001000001000100110111001110010100000000000011010100101000001010000101011111011101001010001000100010101101111111011010101001011100101010010101001010010100100001110010000101000010010100101001011010101111011010110111011010101101110100101000000101010101000000000000101100001000000000100010101010101010101011010111100010111111101011010000010100110110110100010000001000110111000001000000011110001100101110101110101111111110000001111110
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_140.jpg;0000000011110111111111110000101000000010000001101000011000011000100010001000101100100100100100101101011010010000101010000000001010111110010100010100010000000000000000000100000001011110101010100101000101101010110101001010110000011010110101001010010100101100011010110000101011010110101001000110101001010100101010110100010010101010101101000000010100010100000000010000000001000010101010101100010100101010010100101001001011011010010011001001001100110010100101001111100011001000001000001100010001000000000100011101010
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_236.jpg;0000000011001000110010010011100101110001110110010110110110010001110011001110100000100100100100100101011110110001101011110001010110101111101001010101000101010001000000010101011111111010101001010101001011101001010100101010010100001010010100101011010110101101011010010100101101010110101101010110101101010110101010010101000111101010111101010001010101000001000000000000000000000000111010111101010101101011010100111101001111011011011011011001101110111001100111110011110100111000100010011100011111111011111110100000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_223.jpg;0000101000000100000000111101010000000001110111101100100010000100010100010101010101101101101101011011010110100001001010100001010110101110111101010101000100010101000100000100011011101010111011010101011010101111010101101010010101101010010101101011010010101101001010010100101001010010101101010110101011010100101010100001010001101010111110000101010101010101000101010001010101000110101010111001010100101011010110101101011111001011011011011101100110010001100011111111110010000000001111000110000011000100000010001100100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_237.jpg;0111010111100101101101111011011100111100101001101000000101010111010001000101100011100100100110110001000100111000101001001011111000010010010101101011000101010100010010101000000001000001000000101110100100010111010101011011110110101001100001001110000000100010100101001010010100101110010101011100010101001010000001101110101010010101010101011010101111101111111010111110101011101010011000000011001111010001110111111110101010100000101010000100101110101010111111100010100000100011111100111011000000100101111101000001111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_155.jpg;1111100101000111101110010110100000001110000011101000101010101100010111111101110110110111110110010010110000101001000010101001010100101111111110110001010101000001000101010010101011111010100100010100001011101000010100101010010000101010010100101001010010100101001010000100101001010010100101010010101100010011101010010101010010101010101001000101000000000001000001010101000101000001111111111101010100101011010110100101001101011011011011011101100110111011110101111111101110000010100000001100010111010101000011111111100
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_169.jpg;0000101000000111111110010001100000100000000010000111110011100100001001100011011001101101101001001011010010100000001010101100100001001001010010111111101110101111101111101011110100000100010110101110111000010100101011000101001011010101001011110101101011010010110101101011010010101101010010100101010110101000000100101010101000010001010011111110101111111011101010111110101010111111100101000000101010110100101000000010110000100100100100111101010100110110000000001000001000001000000011001111110100100010101000001111001
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_37.jpg;0010000111001000010000100110000001000001100111010111010000010000111010101010100001001001001101101101011010110100101011010101111010101101000000000100000001010100010000010100000010111010101111010101010010101011010100011010110101001010110101101010010010101100011010010100101101010010101101010010101101010110101011000000010111101010111101010001000000010100010000000000000000000100101010101101000100101011000100101101011111010010010011011001101110101010000011001100001000110001110111100111000001001010001101100000000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_196.jpg;1100111111111001111110001000111101110001110110111110100110101101010001010101110110010010010010010110100000001010110101001010101101000001010101111010101111101011111010111110010000000001011011111011000100011011101000010100101111010110101100010110101001001011000110111101011110110001101011010101111110110100001100100100000100101111101111010001000000000111101010101011101100010101010010101110000101101110100001000010010000100101100100100110010101001100111000001000000011100000000000001101011001011011110101111110001
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_23.jpg;1111000110011001110101110010010001000000000011001110001101011111111111110010011101001001111001001001010111110101101011010100000110101011110101010100010100000101000100010101010100001010101011000001010010101010000100101010010001101010010101101010010110100101001010010100101101010010101101010010101101010111101010010000000111101010110101010100000000101111101011000100000001010100101010101100000101101010000100111101011011011010011011001010001000110010101111011101100011000000000001101000000011010000001010011101000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_182.jpg;0001111010001000101010011001001011000000110101111000111100111000100000010011011001001100100000101001001110011101110100011110101101010011011110101011000100010001010100010111111010101010101100000101111110110101001010110101010111101101010011110101001110010101101101010010100001001010100100011010100101011011100000010100011010101110110101000001011010101010101010101010000101010101010100111010100000011010100101011011000100110010010010011011011001000101010100111101011111111111111111111101101010100100000010100111110
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_21.jpg;0000011111110001010001100010001000101000110010011111110101000010101010111011001001101101101100101100001011010111111010001100100001000100111010111010101011110010101010101110100000000000010100111111101101000101101010100001011111101101010010110101001110010101101001011010100101001010000100001010000101101111110101010010111011110101010101010101101010111011111010101010111111010001010101011010100101010010100101001010010010110110110110100000011100100011000110000100000111111001010010111011110101110101101101110100000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_180.jpg;0000101000001000000000100011000011111101111100010011100001101010001000100011111101001001101101111101011011010110101101010101101111101001010100010101000100000000000000000001010001001010101010101101010100101010101101010110111001010110111101010010100101001010010110101101011010100101001010110101001110100101010011101010010101010001011110101010101011111010101010101010101011101010111101000100101010100101001010010010100000100110110110100001011101100110000100111110001011000000000010001100111001001010110111110101111
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_157.jpg;1101000000000001010110100010111000000000011101011111111110000000100111111000000000101101001000001010010010101001010010100000000000111010101010100100000001000101000000001010101010101010100100010101101010100101010010101001010100101001010100101001010110110100101001010010100001001010100100001110100101011010101011010001001011101010110101010000010001101010101010101110100000000001010001001011101011010000111001000010001000101001010011010111111101110111011010010010011101110001011111011101010110010100000001000010110
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_9.jpg;1100001000000100000000101110110011111100000000000100000010000100111101111111110110001001001101110101010000010111111010010100101111111010000100000100000000000001010101010100000110111111101010010101000011101010110100011110101000011110111101010110000100101101011010010100101010010110101000000010111000010100101110100101010100101010101010101101010101010101010100010101010111111111111011010101101010110000101010000110101001101100101101101111110111011100010010100010011011100000011001101000010011011111101000011111000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_143.jpg;0000111000101000000000100101000000000101010110000010111001100010100010101011001001101100100101101001001010010000101010010101001010101110100000000000000001000000010001000100010010111010111110000101010010101000010101001010110000001010010100101001010010101100011010010100100001101110110001001110101000000000100000000110111011111111101110110110101011111000111000001110101000000001010010101111001000000100101101011001000010100100110110010100010001111011101010101000110111000000000111010010001101110011011100001110011
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_221.jpg;0000010111111001000000101011111011111000000000000100000111110101001010101010000001001001101101011011011110110100101010000100000110101111111111010101010000000000010000000100111011101010111101000101011010101010010100101010010001101010010101111001010110100100011011010100101001010010101100000110101101010111111011010101010010101010100000010101000101010000000101000001010101000001101010101101000111111011010100101001001010010011010111011111000000000000101111001011100010001001111100100010000000110100000000001111000
Chicago school;213;/data/data_final_100_learn/Chicago school/Chicago_school_235.jpg;0010100000101010111100001001110010001001111101001100000110010100011000000010011111011000001000001011010110110100011010101010000001011101111110111010010101010101010000000011101010111101001110101000000010000000000010111001010110101011010101101011010110100100011010000100101010010000101011000100101000000100111011010101011010100010101000000101010101010101000000000100010101110100010010101110110101011111000100001001011010011010000000110111111001100110111101010001100111101000011111010001100000011111100011111100000
